ano,sigla_uf,id_municipio,quantidade_vinculos_ativos,quantidade_vinculos_clt,quantidade_vinculos_estatutarios,natureza_estabelecimento,natureza_juridica,tamanho_estabelecimento,tipo_estabelecimento,indicador_cei_vinculado,indicador_pat,indicador_simples,indicador_rais_negativa,indicador_atividade_ano,cnae_1,cnae_2,cnae_2_subclasse,subsetor_ibge,subatividade_ibge,cep,bairros_sp,distritos_sp,bairros_fortaleza,bairros_rj,regioes_administrativas_df,nome_municipio
2021,SP,3538006,7,7,0,,2135,3,1,0,0,1,0,1,45250,42928,4292801,15,,12424230,9999,9999,,,,Pindamonhangaba
2021,SP,3501608,7,7,0,,2135,3,1,0,0,1,0,1,45500,43304,4330402,15,,13477842,9999,9999,,,,Americana
2021,SP,3502804,7,7,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,16078030,9999,9999,,,,Araçatuba
2021,SP,3523909,7,7,0,,2135,3,1,0,0,1,0,1,50300,45307,4530703,16,,13306160,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2135,3,1,0,0,1,0,1,50300,45307,4530703,16,,13477410,9999,9999,,,,Americana
2021,SP,3501608,7,7,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,13465020,9999,9999,,,,Americana
2021,SP,3522307,7,7,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,18202220,9999,9999,,,,Itapetininga
2021,SP,3522307,7,7,0,,2135,3,1,0,0,1,0,1,50300,45307,4530704,16,,18200354,9999,9999,,,,Itapetininga
2021,SP,3523909,7,7,0,,2062,3,1,0,0,0,0,1,50415,45412,4541203,16,,13300005,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2062,3,1,0,0,0,0,1,50415,45412,4541203,16,,13472520,9999,9999,,,,Americana
2021,SP,3538006,7,7,0,,2135,3,1,0,0,1,0,1,50415,45412,4541206,16,,12403090,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,7,7,0,,2062,3,1,0,0,1,0,1,51217,46231,4623109,17,,13304270,9999,9999,,,,Itu
2021,SP,3502804,7,7,0,,2062,3,1,0,0,1,0,1,51349,46346,4634601,17,,16013190,9999,9999,,,,Araçatuba
2021,SP,3502804,7,7,0,,2062,3,1,0,0,0,0,1,51616,46613,4661300,17,,16018805,9999,9999,,,,Araçatuba
2021,SP,3501608,7,7,0,,2305,3,1,0,0,1,0,1,51551,46877,4687701,17,,13474762,9999,9999,,,,Americana
2021,SP,3501608,7,7,0,,2062,3,1,0,0,1,0,1,51551,46877,4687701,17,,13477841,9999,9999,,,,Americana
2021,SP,3538006,7,7,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,12420260,9999,9999,,,,Pindamonhangaba
2021,SP,3502903,7,7,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3502804,7,7,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,16010030,9999,9999,,,,Araçatuba
2021,SP,3508405,7,7,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,13318000,9999,9999,,,,Cabreúva
2021,SP,3502804,7,7,0,,2305,3,1,0,0,1,0,1,52213,47211,4721102,16,,16013005,9999,9999,,,,Araçatuba
2021,SP,3538006,7,7,0,,2135,3,1,0,0,1,0,1,52221,47211,4721104,16,,12441470,9999,9999,,,,Pindamonhangaba
2021,SP,3507001,7,7,0,,2062,3,1,0,0,1,0,1,52230,47229,4722901,16,,18550000,9999,9999,,,,Boituva
2021,SP,3502804,7,7,0,,2062,3,1,0,0,1,0,1,52248,47237,4723700,16,,16015259,9999,9999,,,,Araçatuba
2021,SP,3523909,7,7,0,,2062,3,1,0,0,1,0,1,52299,47245,4724500,16,,13304240,9999,9999,,,,Itu
2021,SP,3523909,7,7,0,,2062,3,1,0,0,1,0,1,52299,47296,4729602,16,,13310160,9999,9999,,,,Itu
2021,SP,3502804,7,7,0,,2135,3,1,0,0,1,0,1,52299,47296,4729699,16,,16010310,9999,9999,,,,Araçatuba
2021,SP,3537800,7,7,0,,2135,3,1,0,0,0,0,1,52299,47296,4729699,16,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,7,7,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,13472571,9999,9999,,,,Americana
2021,SP,3507001,7,7,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,18550000,9999,9999,,,,Boituva
2021,SP,3538006,7,7,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,12414020,9999,9999,,,,Pindamonhangaba
2021,SP,3507001,7,7,0,,2062,3,1,0,0,1,0,1,52442,47423,4742300,16,,99999999,9999,9999,,,,Boituva
2021,SP,3538006,7,7,0,,2062,3,1,0,0,1,0,1,52442,47440,4744001,16,,12420440,9999,9999,,,,Pindamonhangaba
2021,SP,3538006,7,7,0,,2062,3,1,0,0,1,0,1,52442,47440,4744001,16,,12412490,9999,9999,,,,Pindamonhangaba
2021,SP,3519709,7,7,0,,2135,3,1,0,0,1,0,1,52442,47440,4744002,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3519709,7,7,0,,2062,3,1,0,0,1,0,1,52442,47440,4744099,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3522307,7,7,0,,2062,3,1,0,0,1,0,1,52442,47440,4744099,16,,18209110,9999,9999,,,,Itapetininga
2021,SP,3519709,7,7,0,,2062,3,1,0,0,0,0,1,52442,47440,4744099,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3523909,7,7,0,,2062,3,1,0,1,1,0,1,52426,47539,4753900,16,,13304080,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2305,3,1,0,0,1,0,1,52434,47547,4754701,16,,13466520,9999,9999,,,,Americana
2021,SP,3522307,7,7,0,,2135,3,1,0,0,1,0,1,52434,47547,4754701,16,,18207320,9999,9999,,,,Itapetininga
2021,SP,3523909,7,7,0,,2062,3,1,0,0,0,0,1,52434,47598,4759899,16,,13304372,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2062,3,1,0,0,1,0,1,52469,47610,4761003,16,,13466150,9999,9999,,,,Americana
2021,SP,3502804,7,7,0,,2305,3,1,0,0,1,0,1,52493,47636,4763603,16,,16050500,9999,9999,,,,Araçatuba
2021,SP,3528007,7,7,0,,2062,3,1,0,0,0,0,1,52418,47717,4771701,16,,17290000,9999,9999,,,,Macatuba
2021,SP,3522307,7,7,0,,2062,3,1,0,0,1,0,1,52418,47717,4771702,16,,18200160,9999,9999,,,,Itapetininga
2021,SP,3502804,7,7,0,,2062,3,1,0,0,1,0,1,52329,47814,4781400,16,,16010300,9999,9999,,,,Araçatuba
2021,SP,3511508,7,7,0,,2062,3,1,0,0,1,0,1,52329,47814,4781400,16,,99999999,9999,9999,,,,Cerquilho
2021,SP,3538006,7,7,0,,2305,3,1,0,0,1,0,1,52329,47814,4781400,16,,12400220,9999,9999,,,,Pindamonhangaba
2021,SP,3528007,7,7,0,,2062,3,1,0,0,1,0,1,52337,47822,4782201,16,,17290000,9999,9999,,,,Macatuba
2021,SP,3523909,7,7,0,,2062,3,1,0,0,0,0,1,52477,47849,4784900,16,,13311140,9999,9999,,,,Itu
2021,SP,3522307,7,7,0,,2062,3,1,0,0,1,0,1,52493,47890,4789001,16,,18200005,9999,9999,,,,Itapetininga
2021,SP,3522307,7,7,0,,2305,3,1,0,0,1,0,1,52493,47890,4789001,16,,18200010,9999,9999,,,,Itapetininga
2021,SP,3502804,7,7,0,,2135,3,1,0,0,1,0,1,52493,47890,4789002,16,,16025015,9999,9999,,,,Araçatuba
2021,SP,3523909,7,7,0,,2062,3,1,0,0,1,0,1,52493,47890,4789004,16,,13308249,9999,9999,,,,Itu
2021,SP,3524006,7,7,0,,2062,3,1,0,0,1,0,1,52493,47890,4789099,16,,99999999,9999,9999,,,,Itupeva
2021,SP,3522307,7,7,0,,2135,3,1,0,0,1,0,1,60259,49230,4923002,20,,18200999,9999,9999,,,,Itapetininga
2021,SP,3524006,7,7,0,,2305,3,1,0,0,0,0,1,60267,49302,4930202,20,,13295000,9999,9999,,,,Itupeva
2021,SP,3501608,7,7,0,,2135,3,1,0,0,0,0,1,60267,49302,4930202,20,,13478723,9999,9999,,,,Americana
2021,SP,3501608,7,7,0,,2135,3,1,0,0,0,0,1,55212,56112,5611201,21,,13468570,9999,9999,,,,Americana
2021,SP,3522307,7,7,0,,2062,3,1,0,0,0,0,1,55212,56112,5611201,21,,18200110,9999,9999,,,,Itapetininga
2021,SP,3502804,7,7,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,16025285,9999,9999,,,,Araçatuba
2021,SP,3524006,7,7,0,,2135,3,1,0,0,0,0,1,55212,56112,5611201,21,,13295000,9999,9999,,,,Itupeva
2021,SP,3522307,7,7,0,,2135,3,1,0,0,1,0,1,55247,56201,5620104,13,,18201410,9999,9999,,,,Itapetininga
2021,SP,3522307,7,7,0,,2305,3,1,0,0,1,0,1,22195,58191,5819100,8,,18202380,9999,9999,,,,Itapetininga
2021,SP,3523909,7,7,0,,2062,3,1,0,1,1,0,1,92215,60101,6010100,21,,13300143,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2305,3,1,0,0,1,0,1,64203,61205,6120501,20,,13465600,9999,9999,,,,Americana
2021,SP,3508405,7,7,0,,2305,3,1,0,0,1,0,1,64203,61906,6190601,20,,13318000,9999,9999,,,,Cabreúva
2021,SP,3524006,7,7,0,,2062,3,1,0,0,1,0,1,72400,63194,6319400,19,,13295000,9999,9999,,,,Itupeva
2021,SP,3523909,7,7,0,,2143,3,1,0,0,0,0,1,65242,64247,6424703,18,,13309050,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2062,3,1,0,0,1,0,1,67202,66223,6622300,18,,13474260,9999,9999,,,,Americana
2021,SP,3507001,7,7,0,,2062,3,1,0,0,1,0,1,74128,69206,6920601,19,,99999999,9999,9999,,,,Boituva
2021,SP,3507001,7,7,0,,2240,3,1,0,0,1,0,1,74128,69206,6920601,19,,18550000,9999,9999,,,,Boituva
2021,SP,3523909,7,7,0,,2240,3,1,0,0,1,0,1,74128,69206,6920601,19,,13301240,9999,9999,,,,Itu
2021,SP,3507001,7,7,0,,2062,3,1,0,0,1,0,1,74403,73190,7319002,19,,09725710,9999,9999,,,,Boituva
2021,SP,3502754,7,7,0,,2062,3,1,0,0,0,0,1,71323,77322,7732201,19,,18147000,9999,9999,,,,Araçariguama
2021,SP,3523909,7,7,0,,2062,3,1,0,1,1,0,1,71323,77322,7732201,19,,13304210,9999,9999,,,,Itu
2021,SP,3522307,7,7,0,,2062,3,1,0,0,1,0,1,71323,77322,7732201,19,,18200354,9999,9999,,,,Itapetininga
2021,SP,3523909,7,7,0,,2305,3,1,0,0,0,0,1,70327,81117,8111700,19,,13301410,9999,9999,,,,Itu
2021,SP,3523909,7,7,0,,2062,3,1,0,0,1,0,1,70327,81117,8111700,19,,13310312,9999,9999,,,,Itu
2021,SP,3502804,7,7,0,,3085,3,1,0,0,0,0,1,70408,81125,8112500,19,,16015061,9999,9999,,,,Araçatuba
2021,SP,3502804,7,7,0,,3085,3,1,0,1,0,0,1,70408,81125,8112500,19,,16020290,9999,9999,,,,Araçatuba
2021,SP,3502804,7,7,0,,3085,3,1,0,1,0,0,1,70408,81125,8112500,19,,16010610,9999,9999,,,,Araçatuba
2021,SP,3502804,7,7,0,,3085,3,1,0,1,0,0,1,70408,81125,8112500,19,,16055503,9999,9999,,,,Araçatuba
2021,SP,3522307,7,7,0,,2240,3,1,0,0,1,0,1,80993,85937,8593700,23,,18200175,9999,9999,,,,Itapetininga
2021,SP,3502804,7,7,0,,2240,3,1,0,0,1,0,1,80993,85996,8599601,23,,16010330,9999,9999,,,,Araçatuba
2021,SP,3538006,7,7,0,,2062,3,1,0,0,0,0,1,80993,85996,8599601,23,,12400370,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,7,7,0,,2062,3,1,0,0,0,0,1,85138,86305,8630504,22,,13300025,9999,9999,,,,Itu
2021,SP,3501608,7,7,0,,2062,3,1,0,0,1,0,1,92614,93131,9313100,21,,13469000,9999,9999,,,,Americana
2021,SP,3537800,7,7,0,,2062,3,1,0,0,1,0,1,92622,93298,9329899,21,,18170000,9999,9999,,,,Piedade
2021,SP,3502754,7,7,0,,3999,3,1,0,0,0,0,1,91995,94308,9430800,21,,18147000,9999,9999,,,,Araçariguama
2021,SP,3523909,7,7,0,,3999,3,1,0,0,0,0,1,91910,94910,9491000,21,,13300063,9999,9999,,,,Itu
2021,SP,3511508,7,7,0,,2062,3,1,0,0,1,0,1,93033,96033,9603304,21,,18520000,9999,9999,,,,Cerquilho
2021,SP,3522307,7,7,0,,2135,3,1,0,0,1,0,1,93092,96092,9609207,21,,18208080,9999,9999,,,,Itapetininga
2021,SP,3522307,8,8,0,,4120,3,3,0,0,0,0,1,01341,01326,0132600,25,,18218000,9999,9999,,,,Itapetininga
2021,SP,3524006,8,8,0,,4120,3,3,0,0,0,0,1,01414,01512,0151201,25,,99999999,9999,9999,,,,Itupeva
2021,SP,3519709,8,8,0,,4120,3,3,0,0,0,0,1,01414,01512,0151202,25,,18150000,9999,9999,,,,Ibiúna
2021,SP,3511508,8,8,0,,2062,3,1,0,0,1,0,1,15814,10911,1091102,13,,18520000,9999,9999,,,,Cerquilho
2021,SP,3523909,8,8,0,,2062,3,1,0,0,1,0,1,15822,10929,1092900,13,,13300023,9999,9999,,,,Itu
2021,SP,3511508,8,8,0,,2062,3,1,0,0,1,0,1,17647,13545,1354500,11,,18520000,9999,9999,,,,Cerquilho
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,18120,14126,1412601,11,,13469140,9999,9999,,,,Americana
2021,SP,3519709,8,8,0,,2135,3,1,0,0,1,0,1,26301,23303,2330302,2,,18150000,9999,9999,,,,Ibiúna
2021,SP,3508405,8,8,0,,2062,3,1,0,0,1,0,1,26417,23427,2342702,2,,13315000,9999,9999,,,,Cabreúva
2021,SP,3501608,8,8,0,,2135,3,1,0,0,1,0,1,28118,25110,2511000,3,,13466030,9999,9999,,,,Americana
2021,SP,3502804,8,8,0,,2062,3,1,0,0,1,0,1,36110,31012,3101200,7,,16052000,9999,9999,,,,Araçatuba
2021,SP,3508405,8,8,0,,2046,3,1,0,0,0,0,1,40142,35140,3514000,14,,13319000,9999,9999,,,,Cabreúva
2021,SP,3524006,8,8,0,,2062,3,1,0,0,0,0,1,70106,41107,4110700,19,,13295000,9999,9999,,,,Itupeva
2021,SP,3502903,8,8,0,,2305,3,1,0,0,0,0,1,45292,42227,4222701,15,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3502804,8,8,0,,2062,3,1,1,1,1,0,1,45292,42995,4299599,15,,16071260,9999,9999,,,,Araçatuba
2021,SP,3511508,8,8,0,,2062,3,1,0,0,1,0,1,45500,43304,4330402,15,,18520000,9999,9999,,,,Cerquilho
2021,SP,3507001,8,8,0,,2062,3,1,0,0,1,0,1,45500,43304,4330405,15,,18550000,9999,9999,,,,Boituva
2021,SP,3502804,8,8,0,,2305,3,1,0,0,1,0,1,45500,43991,4399103,15,,16072335,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2135,3,1,0,0,1,0,1,50202,45200,4520001,16,,16057170,9999,9999,,,,Araçatuba
2021,SP,3507001,8,8,0,,2062,3,1,0,0,1,0,1,50202,45200,4520001,16,,18550000,9999,9999,,,,Boituva
2021,SP,3522307,8,8,0,,2062,3,1,0,0,1,0,1,50202,45200,4520002,16,,18201650,9999,9999,,,,Itapetininga
2021,SP,3538006,8,8,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,12414270,9999,9999,,,,Pindamonhangaba
2021,SP,3537800,8,8,0,,2062,3,1,0,0,0,0,1,51322,46320,4632001,17,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,8,8,0,,2135,3,1,0,0,1,0,1,51349,46346,4634601,17,,13471475,9999,9999,,,,Americana
2021,SP,3528007,8,8,0,,2143,3,1,0,0,0,0,1,51918,46923,4692300,17,,99999999,9999,9999,,,,Macatuba
2021,SP,3528007,8,8,0,,2062,3,1,0,0,1,0,1,52124,47113,4711302,16,,99999999,9999,9999,,,,Macatuba
2021,SP,3522307,8,8,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,18206410,9999,9999,,,,Itapetininga
2021,SP,3507001,8,8,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,99999999,9999,9999,,,,Boituva
2021,SP,3523909,8,8,0,,2062,3,1,0,0,1,0,1,52159,47130,4713002,16,,13304305,9999,9999,,,,Itu
2021,SP,3537800,8,8,0,,2305,3,1,0,0,1,0,1,52159,47130,4713004,16,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,8,8,0,,2305,3,1,0,1,1,0,1,52213,47211,4721102,16,,13472130,9999,9999,,,,Americana
2021,SP,3502754,8,8,0,,2135,3,1,0,0,1,0,1,52230,47229,4722901,16,,18147000,9999,9999,,,,Araçariguama
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,52248,47237,4723700,16,,13466220,9999,9999,,,,Americana
2021,SP,3501608,8,8,0,,2135,3,1,0,0,1,0,1,52299,47296,4729602,16,,13477272,9999,9999,,,,Americana
2021,SP,3502804,8,8,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,16027107,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,16020405,9999,9999,,,,Araçatuba
2021,SP,3501608,8,8,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,13478970,9999,9999,,,,Americana
2021,SP,3523909,8,8,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,13309036,9999,9999,,,,Itu
2021,SP,3538006,8,8,0,,2062,3,1,0,0,1,0,1,52442,47415,4741500,16,,12421010,9999,9999,,,,Pindamonhangaba
2021,SP,3519709,8,8,0,,2062,3,1,0,0,0,0,1,52442,47423,4742300,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3538006,8,8,0,,2135,3,1,0,0,1,0,1,52442,47440,4744001,16,,12424330,9999,9999,,,,Pindamonhangaba
2021,SP,3519709,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744002,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3519709,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744002,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744005,16,,13470310,9999,9999,,,,Americana
2021,SP,3537800,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744099,16,,18170000,9999,9999,,,,Piedade
2021,SP,3519709,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744099,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3524006,8,8,0,,2305,3,1,0,0,0,0,1,52442,47440,4744099,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,52442,47440,4744099,16,,13474467,9999,9999,,,,Americana
2021,SP,3501608,8,8,0,,2305,3,1,0,0,1,0,1,52434,47547,4754701,16,,13465660,9999,9999,,,,Americana
2021,SP,3501608,8,8,0,,2305,3,1,0,0,1,0,1,52434,47547,4754701,16,,13472100,9999,9999,,,,Americana
2021,SP,3522307,8,8,0,,2062,3,1,0,0,1,0,1,52434,47598,4759899,16,,18200005,9999,9999,,,,Itapetininga
2021,SP,3502804,8,8,0,,2062,3,1,0,0,1,0,1,52434,47598,4759899,16,,16025000,9999,9999,,,,Araçatuba
2021,SP,3523909,8,8,0,,2135,3,1,0,0,1,0,1,52434,47598,4759899,16,,13300070,9999,9999,,,,Itu
2021,SP,3522307,8,8,0,,2135,3,1,0,0,1,0,1,52493,47636,4763601,16,,18200035,9999,9999,,,,Itapetininga
2021,SP,3502804,8,8,0,,2305,3,1,0,0,1,0,1,52418,47717,4771702,16,,16015020,9999,9999,,,,Araçatuba
2021,SP,3522307,8,8,0,,2062,3,1,0,0,0,0,1,52418,47725,4772500,16,,18200358,9999,9999,,,,Itapetininga
2021,SP,3522307,8,8,0,,2062,3,1,0,0,1,0,1,52418,47725,4772500,16,,18200320,9999,9999,,,,Itapetininga
2021,SP,3502804,8,8,0,,2062,3,1,0,0,1,0,1,52418,47733,4773300,16,,16010240,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2305,3,1,0,0,1,0,1,52329,47814,4781400,16,,16026035,9999,9999,,,,Araçatuba
2021,SP,3524006,8,8,0,,2062,3,1,0,0,0,0,1,52329,47814,4781400,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3524006,8,8,0,,2062,3,1,0,0,0,0,1,52329,47814,4781400,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3502804,8,8,0,,2135,3,1,0,0,1,0,1,52493,47890,4789001,16,,16013700,9999,9999,,,,Araçatuba
2021,SP,3502754,8,8,0,,2135,3,1,0,1,1,0,1,52493,47890,4789004,16,,18147000,9999,9999,,,,Araçariguama
2021,SP,3507001,8,8,0,,2062,3,1,0,0,1,0,1,52493,47890,4789004,16,,18550000,9999,9999,,,,Boituva
2021,SP,3502804,8,8,0,,2062,3,1,0,0,1,0,1,52493,47890,4789099,16,,16021350,9999,9999,,,,Araçatuba
2021,SP,3540606,8,8,0,,2305,3,1,0,0,1,0,1,60267,49302,4930201,20,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3523909,8,8,0,,2305,3,1,0,0,1,0,1,60267,49302,4930202,20,,13305491,9999,9999,,,,Itu
2021,SP,3523909,8,8,0,,2135,3,1,0,0,1,0,1,50202,52290,5229002,16,,13308450,9999,9999,,,,Itu
2021,SP,3524006,8,8,0,,2305,3,1,0,0,0,0,1,63401,52508,5250803,20,,13295000,9999,9999,,,,Itupeva
2021,SP,3523909,8,8,0,,2011,3,1,0,0,0,0,1,64114,53105,5310501,20,,13300063,9999,9999,,,,Itu
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,55131,55108,5510801,21,,13466000,9999,9999,,,,Americana
2021,SP,3524006,8,8,0,,2062,3,1,0,0,1,0,1,55131,55108,5510801,21,,13295000,9999,9999,,,,Itupeva
2021,SP,3540606,8,8,0,,2062,3,1,0,0,1,0,1,55131,55108,5510803,21,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3507001,8,8,0,,2062,3,1,0,1,1,0,1,55212,56112,5611201,21,,18550000,9999,9999,,,,Boituva
2021,SP,3502804,8,8,0,,2135,3,1,0,0,1,0,1,55212,56112,5611201,21,,16025050,9999,9999,,,,Araçatuba
2021,SP,3502903,8,8,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3522307,8,8,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,18200220,9999,9999,,,,Itapetininga
2021,SP,3507001,8,8,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,99999999,9999,9999,,,,Boituva
2021,SP,3538006,8,8,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,12420060,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,8,8,0,,2062,3,1,0,1,1,0,1,55212,56112,5611201,21,,13309300,9999,9999,,,,Itu
2021,SP,3501608,8,8,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,13472480,9999,9999,,,,Americana
2021,SP,3501608,8,8,0,,2135,3,1,0,0,1,0,1,55220,56112,5611203,21,,13466550,9999,9999,,,,Americana
2021,SP,3502804,8,8,0,,2305,3,1,0,0,1,0,1,55247,56201,5620102,13,,16010725,9999,9999,,,,Araçatuba
2021,SP,3501608,8,8,0,,2046,3,1,0,0,0,0,1,65226,64221,6422100,18,,13465150,9999,9999,,,,Americana
2021,SP,3538006,8,8,0,,2046,3,1,0,0,0,0,1,65226,64221,6422100,18,,12400180,9999,9999,,,,Pindamonhangaba
2021,SP,3502804,8,8,0,,2046,3,1,0,0,0,0,1,65226,64221,6422100,18,,16010040,9999,9999,,,,Araçatuba
2021,SP,3501608,8,8,0,,2062,3,1,0,0,0,0,1,67199,66193,6619302,18,,13465320,9999,9999,,,,Americana
2021,SP,3502804,8,8,0,,2062,3,1,0,0,0,0,1,67199,66193,6619399,18,,16018000,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2062,3,1,0,0,0,0,1,67202,66223,6622300,18,,16018000,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2135,3,1,0,0,1,0,1,74128,69206,6920601,19,,16025415,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,2135,3,1,0,0,1,0,1,71404,77233,7723300,21,,16010655,9999,9999,,,,Araçatuba
2021,SP,3522307,8,8,0,,2062,3,1,0,0,1,0,1,70327,81117,8111700,19,,18212260,9999,9999,,,,Itapetininga
2021,SP,3502804,8,8,0,,3085,3,1,0,0,0,0,1,70408,81125,8112500,19,,16015085,9999,9999,,,,Araçatuba
2021,SP,3502804,8,8,0,,3085,3,1,0,1,0,0,1,70408,81125,8112500,19,,16011016,9999,9999,,,,Araçatuba
2021,SP,3501608,8,8,0,,3085,3,1,0,0,0,0,1,70408,81125,8112500,19,,13477160,9999,9999,,,,Americana
2021,SP,3537800,8,8,0,,2062,3,1,0,0,1,0,1,74993,82113,8211300,19,,18170000,9999,9999,,,,Piedade
2021,SP,3502804,8,8,0,,2305,3,1,0,0,1,0,1,74993,82199,8219999,19,,16010391,9999,9999,,,,Araçatuba
2021,SP,3511508,8,8,0,,2062,3,1,0,0,1,0,1,85138,86305,8630502,22,,18520000,9999,9999,,,,Cerquilho
2021,SP,3540606,8,8,0,,2062,3,1,0,0,1,0,1,85138,86305,8630504,22,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3538006,8,8,0,,3131,3,1,0,0,0,0,1,91200,94201,9420100,21,,12410040,9999,9999,,,,Pindamonhangaba
2021,SP,3511508,9,9,0,,4081,3,2,0,0,0,0,1,01210,01211,0121101,25,,18520000,9999,9999,,,,Cerquilho
2021,SP,3519709,9,9,0,,4120,3,3,0,0,0,0,1,01210,01211,0121101,25,,18150000,9999,9999,,,,Ibiúna
2021,SP,3522307,9,9,0,,4120,3,3,0,0,0,0,1,01392,01334,0133402,25,,18200999,9999,9999,,,,Itapetininga
2021,SP,3523909,9,9,0,,2054,3,1,0,0,0,0,1,01325,01342,0134200,25,,13304350,9999,9999,,,,Itu
2021,SP,3538006,9,9,0,,2062,3,1,0,0,0,0,1,01414,01512,0151201,25,,12424710,9999,9999,,,,Pindamonhangaba
2021,SP,3522307,9,9,0,,4120,3,3,0,0,0,0,1,01414,01512,0151201,25,,18200999,9999,9999,,,,Itapetininga
2021,SP,3502804,9,9,0,,2305,3,1,0,0,1,0,1,01627,01628,0162899,25,,16015259,9999,9999,,,,Araçatuba
2021,SP,3523909,9,9,0,,2062,3,1,0,0,1,0,1,15814,10911,1091102,13,,13300103,9999,9999,,,,Itu
2021,SP,3524006,9,9,0,,2062,3,1,0,0,1,0,1,15890,10996,1099604,13,,13295000,9999,9999,,,,Itupeva
2021,SP,3501608,9,9,0,,2062,3,1,0,0,1,0,1,17639,13537,1353700,11,,13469305,9999,9999,,,,Americana
2021,SP,3501608,9,9,0,,2135,3,1,0,1,1,0,1,18120,14126,1412601,11,,13477840,9999,9999,,,,Americana
2021,SP,3511508,9,9,0,,2135,3,1,0,0,1,0,1,18120,14126,1412602,11,,99999999,9999,9999,,,,Cerquilho
2021,SP,3523909,9,9,0,,2305,3,1,0,0,1,0,1,22225,18130,1813001,8,,13310490,9999,9999,,,,Itu
